,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
2044,36.384436,26,5.0286578726336115,-9.67,-0.2,-1.58,0.3003768717079396,0.7369924367830691
2045,36.404379999999996,28,3.242529876500755,-9.67,-0.29,-1.58,0.3195793812196648,0.7718578664447762
2046,36.421147999999995,29,2.152881789602021,-9.66,-0.39,-1.59,0.31567050090806603,0.7694781432807218
2047,36.441136,31,4.036855211671581,-9.66,-0.46,-1.59,0.29909595139373124,0.7837235202988211
2048,36.459548,33,5.552657021642882,-9.66,-0.58,-1.57,0.26380578723774306,0.8243897153460296
2049,36.476636,37,4.692440729513799,-9.66,-0.62,-1.53,0.21553017930491336,0.8643089759592755
2050,36.49662,39,2.725178893210499,-9.68,-0.6,-1.44,0.17640746380384442,0.8908109766568799
2051,36.513672,43,2.7086897201414564,-9.7,-0.52,-1.31,0.1609773157403751,0.8895252858816747
2052,36.533567999999995,45,4.467146740370188,-9.72,-0.4,-1.17,0.16836299563695079,0.9132956524181708
2053,36.552828,49,2.664000750750645,-9.74,-0.23,-1.06,0.19727580419267454,0.9343537481850319
2054,36.569924,51,2.5480580841103286,-9.75,-0.14,-1.03,0.22468557576954495,0.9312915725327713
2055,36.590188,53,2.480020161208372,-9.75,0.03,-0.97,0.24689121250120039,0.9346212067416957
2056,36.608864,55,3.13391129421367,-9.76,0.23,-0.91,0.2561088551495665,0.9394292440997702
2057,36.626016,56,2.910051545935226,-9.75,0.45,-0.87,0.26370663735985644,0.94364741484425
2058,36.646012,56,2.7695848064285737,-9.74,0.66,-0.84,0.27298586570953276,0.952817564522519
2059,36.663087999999995,56,2.5447396723437152,-9.73,0.89,-0.8,0.2727092516056864,0.9505764123496192
2060,36.68304,56,2.3752052542885633,-9.7,1.17,-0.76,0.2631747727830742,0.95204292836506
2061,36.703144,56,1.487850798971456,-9.66,1.48,-0.72,0.2535730508464482,0.943259513239795
2062,36.719968,56,1.317915020022156,-9.63,1.65,-0.71,0.2506644315467703,0.9192467607365131
