,time,dt,Angle,grav1,grav2,grav3,gyro1,gyro2,gyro3,magnet1,magnet2,magnet3,euler1,euler2,euler3,accl1,accl2,accl3,linaccl1,linaccl2,linaccl3,quat1,quat2,quat3,quat4
104,1916840,19964,6,-9.75,-0.41,0.96,53.56,-8.94,-117.94,25.5,-18.56,18.19,-52.44,-83.25,-3.44,-9.66,1.38,-1.27,0.07,1.97,-2.25,-0.67,0.26,0.62,0.33
105,1933692,16844,5,-9.72,-0.77,1,52.88,-9.56,-117.19,28.06,-16.06,19,-56,-81.69,-43,-9.97,2.08,-1.1,-0.26,3.04,-2.13,-0.66,0.25,0.62,0.35
106,1953904,20208,4,-9.68,-1.14,1.05,46.31,-8.88,-114.87,28.06,-16.06,19,-58.94,-80,-50.88,-9.76,1.07,-0.91,-0.1,2.39,-1.98,-0.65,0.25,0.62,0.37
107,1972844,18936,3,-9.62,-1.49,1.09,40,-6.88,-112.94,28.06,-16.06,19,-61.81,-78.12,-56.25,-9.47,0.88,-0.94,0.12,2.56,-2.05,-0.64,0.24,0.62,0.38
108,1989720,16872,2,-9.56,-1.84,1.14,48.06,-6.31,-111.62,29.87,-12.38,18.69,-63.5,-77.19,-58.19,-8.77,1.84,-1.54,0.84,4.47,-3.11,-0.63,0.23,0.62,0.4
109,2009512,19788,2,-9.49,-2.16,1.18,59.75,-1.81,-104.12,29.87,-12.38,18.69,-66.56,-75.37,-61.19,-8.95,2.75,-2.07,-1.04,4.07,-2.78,-0.62,0.23,0.62,0.42
110,2026288,16772,2,-9.41,-2.43,1.24,60.13,-2.75,-87.5,29.87,-12.38,18.69,-69.31,-73.81,-62.88,-11.25,1.73,-1.03,-1.83,4.16,-2.27,-0.62,0.23,0.62,0.43
111,2043104,16812,2,-9.38,-2.55,1.27,64.37,-6.88,-87.12,31,-9.06,19.87,-72.31,-72.25,-63.81,-11.31,3.12,-0.02,-1.97,5.8,-1.34,-0.61,0.23,0.62,0.44
112,2063196,20088,2,-9.29,-2.8,1.36,62.06,-10.38,-88.94,31,-9.06,19.87,-74.94,-70.56,-64.25,-11.51,5.66,0.41,-2.26,8.59,-0.99,-0.6,0.22,0.62,0.46
113,2079960,16760,4,-9.19,-3.06,1.47,44.13,-23.62,-87.87,31,-9.06,19.87,-76.06,-69.69,-64.25,-11.86,6.74,1.05,-3.2,8.82,0.64,-0.59,0.22,0.61,0.47
